Địa chỉ,Loại hình chi tiết,Sao khách sạn,Vĩ độ,Kinh độ,Quận/Huyện,Tên địa điểm,Số sao trung bình,Số lượt đánh giá,Loại hình,Giờ mở cửa,Giờ đóng cửa,Tổng giờ hoạt động
"75 Phố Tiểu Nam, Phú Mỹ Hưng, Quận 7, Hồ Chí Minh 700000, Việt Nam",Nhà hàng cho người ăn chay,,10.7198048,106.7311906,Quận 7,AN - Nhà hàng chay & Cafe - Quận 7,4.5,530,Nhà hàng/ địa điểm ăn uống,7,21.5,14.5
"220 Phạm Thái Bường, Tân Phong, Quận 7, Hồ Chí Minh 70000, Việt Nam",Nhà hàng cho người ăn chay,,10.7275792,106.7124718,Quận 7,Nhà hàng chay AN & cafe - CN Phạm Thái Bường,4.5,195,Nhà hàng/ địa điểm ăn uống,7,21.5,14.5
"308/53 Huỳnh Tấn Phát, Tân Thuận Tây, Quận 7, Hồ Chí Minh, Việt Nam",Nhà hàng ẩm thực đồng quê,,10.7511783,106.7265048,Quận 7,"Diamond 308- bò bít tết, Mỳ ý, cơm gà xối mỡ",3.2,9,Nhà hàng/ địa điểm ăn uống,7,21.5,14.5
"34a Đ. Lâm Văn Bền, Tân Kiểng, Quận 7, Hồ Chí Minh 700000, Việt Nam",Nhà hàng món chay,,10.7501613,106.7157681,Quận 7,Quán Chay Tâm Hậu,4.7,264,Nhà hàng/ địa điểm ăn uống,7,21.5,14.5
"502 Đ. An Dương Vương, Phường 4, Quận 5, Hồ Chí Minh, Việt Nam",Nhà hàng cơm,,10.758351,106.6758191,Quận 5,Cơm tấm An Dương Vương,3.4,1389,Nhà hàng/ địa điểm ăn uống,7,21.5,14.5
"836 Đ. Nguyễn Trãi, Phường 14, Quận 5, Hồ Chí Minh, Việt Nam",Nhà hàng,,10.7530748,106.6570975,Quận 5,Quán Chay (Vegan Restaurant,4.8,26,Nhà hàng/ địa điểm ăn uống,7,21.5,14.5
"188 Đ. Trần Hưng Đạo, Phường 11, Quận 5, Hồ Chí Minh 74000, Việt Nam",Quán cà phê,,10.752614,106.6665848,Quận 5,Phúc Long Tea & Coffee - 188 Trần Hưng Đạo,4,508,Nhà hàng/ địa điểm ăn uống,7,21.5,14.5
"6A Ngô Thời Nhiệm, Võ Thị Sáu, Quận 3, Hồ Chí Minh 700000, Việt Nam",Quán cà phê,,10.780797,106.6899896,Quận 3,The Coffee House - Ngô Thời Nhiệm,4.2,1462,Nhà hàng/ địa điểm ăn uống,7,21.5,14.5
"290/19 Đ. Nam Kỳ Khởi Nghĩa, Phường 8, Quận 3, Hồ Chí Minh 722300, Việt Nam",Nhà hàng cho người ăn chay,,10.790048,106.684106,Quận 3,Nhà Hàng Chay Huệ Quang,4.4,87,Nhà hàng/ địa điểm ăn uống,7,21.5,14.5
"9A Đường Thạnh Xuân 13, Thạnh Xuân, Quận 12, Hồ Chí Minh 700000, Việt Nam",Quán cà phê,,10.8652974,106.6648622,Quận 12,The Loop Coffee,4.2,13,Nhà hàng/ địa điểm ăn uống,7,21.5,14.5
"7/28 Thành Thái, Phường 14, Quận 10, Hồ Chí Minh 76000, Việt Nam",Quán cà phê,,10.7694874,106.6635806,Quận 10,Phúc Long Kiosk - Coffee and Tea - Lô G9 Tháp AB,5,1,Nhà hàng/ địa điểm ăn uống,7,21.5,14.5
"225 Phan Xích Long, Phường 2, Phú Nhuận, Hồ Chí Minh, Việt Nam",Nhà hàng Việt Nam,,10.799009,106.6863582,Phú Nhuận,Bún chả Phố Cổ,4.1,856,Nhà hàng/ địa điểm ăn uống,7,21.5,14.5
"852 AH1, TT. Củ Chi, Củ Chi, Hồ Chí Minh, Việt Nam",Nhà hàng,,10.9663071,106.4918559,Củ Chi,Bún mắm Thanh Vân,4.4,11,Nhà hàng/ địa điểm ăn uống,7,21.5,14.5
"359a Lê Quang Định, Phường 5, Bình Thạnh, Hồ Chí Minh, Việt Nam",Quán cà phê,,10.8124032,106.6900704,Bình Thạnh,Highlands Coffee Lê Quang Định,4.3,439,Nhà hàng/ địa điểm ăn uống,7,21.5,14.5
"162 Trương Phước Phan, Bình Trị Đông, Bình Tân, Hồ Chí Minh, Việt Nam",Nhà hàng cơm,,10.7621678,106.6126945,Bình Tân,Quán Cơm 162 Trương Phước Phan,4,2,Nhà hàng/ địa điểm ăn uống,7,21.5,14.5
"4376 Nguyễn Cửu Phú, Tân Tạo A, Bình Tân, Hồ Chí Minh, Việt Nam",Nhà hàng,,10.7521476,106.5858526,Bình Tân,Quán Cơm Gà Trang Anh,5,2,Nhà hàng/ địa điểm ăn uống,7,21.5,14.5
"RH45+3HX, Đường, Ấp 1, Bình Chánh, Hồ Chí Minh, Việt Nam",Nhà hàng,,10.8052461,106.5589761,Bình Chánh,Cháo Lòng 1A,4.7,7,Nhà hàng/ địa điểm ăn uống,7,21.5,14.5
"QG7X+42G, Láng, Le bàu Cò, Bình Chánh, Hồ Chí Minh, Việt Nam",Nhà hàng,,10.7628235,106.5475818,Bình Chánh,Quán Cơm Chay Phước Thanh,4.3,4,Nhà hàng/ địa điểm ăn uống,7,21.5,14.5
"7 Đường Số 8, Khu dân cư Trung Sơn, Bình Chánh, Hồ Chí Minh 70000, Việt Nam",Nhà hàng món chay,,10.7355586,106.6931898,Bình Chánh,Quán Chay Bửu Niệm,4.3,205,Nhà hàng/ địa điểm ăn uống,7,21.5,14.5
"41-43 Đ. Nguyễn Thị Thập, Tân Phú, Quận 7, Hồ Chí Minh 70000, Việt Nam",Nhà hàng,,10.7370349,106.7287031,Quận 7,On Tap Cafe & Restaurant (Halal Food),4.7,85,Nhà hàng/ địa điểm ăn uống,7,21.75,14.75
"3b Đường Liên Ấp, Bình Hưng, Bình Chánh, Hồ Chí Minh, Việt Nam",Nhà hàng,,10.7233366,106.6702097,Bình Chánh,Nhà hàng Hải Sản Phước Tính Tuấn,5,1,Nhà hàng/ địa điểm ăn uống,7,21.91666667,14.91666667
"12 Đ. Bình Chiểu, Bình Chiểu, Thủ Đức, Hồ Chí Minh 700000, Việt Nam",Nhà hàng cho người ăn chay,,10.8741892,106.7329002,Thủ Đức,Cơm Chay Mai Ngọc,4.5,11,Nhà hàng/ địa điểm ăn uống,7,22,15
"6 Hàn Thuyên, Bình Thọ, Thủ Đức, Hồ Chí Minh 720100, Việt Nam",Nhà hàng châu Á,,10.8466065,106.7696194,Thủ Đức,Gà Hàn Thuyên,4.6,359,Nhà hàng/ địa điểm ăn uống,7,22,15
"29 Đường số 10, Tam Binh, Thủ Đức, Hồ Chí Minh, Việt Nam",Nhà hàng Mỹ,,10.8670077,106.7356025,Thủ Đức,Cafe Đam Mê,4.7,11,Nhà hàng/ địa điểm ăn uống,7,22,15
"19 Đường số 10, Tam Binh, Thủ Đức, Hồ Chí Minh, Việt Nam",Nhà hàng Việt Nam,,10.8667753,106.735134,Thủ Đức,Quán Bò Bit Tết Việt,3.9,14,Nhà hàng/ địa điểm ăn uống,7,22,15
"D2a-47 The Manhattan, Vinhomes Grand Park, Thủ Đức, Hồ Chí Minh 70000, Việt Nam",Nhà hàng,,10.8387301,106.8437604,Thủ Đức,Cường Restaurant,4.1,220,Nhà hàng/ địa điểm ăn uống,7,22,15
"99 Đường 23, p, Thủ Đức, Hồ Chí Minh, Việt Nam",Nhà hàng,,10.8276324,106.8335824,Thủ Đức,Garden 99 / Vườn xưa 99,4.6,15,Nhà hàng/ địa điểm ăn uống,7,22,15
"chung cư, Đường CC5, Sơn Kỳ, Tân Phú, Hồ Chí Minh, Việt Nam",Nhà hàng,,10.8083934,106.6076283,Tân Phú,Món Quảng Dì Bảy II,3.8,301,Nhà hàng/ địa điểm ăn uống,7,22,15
"8 Đường Đô Đốc Long, Tân Quý, Tân Phú, Hồ Chí Minh, Việt Nam",Nhà hàng hải sản,,10.7915692,106.6295625,Tân Phú,Vựa Hải Sản Tươi Sống Phan Thiết,4.7,3,Nhà hàng/ địa điểm ăn uống,7,22,15
"133 Trương Vĩnh Ký, Tân Thành, Tân Phú, Hồ Chí Minh, Việt Nam",Nhà hàng châu Á,,10.7936359,106.633917,Tân Phú,Mỳ quảng My Mập,4.7,51,Nhà hàng/ địa điểm ăn uống,7,22,15
"2/61 Diệp Minh Châu, Tân Sơn Nhì, Tân Phú, Hồ Chí Minh, Việt Nam",Nhà hàng,,10.7986462,106.6314033,Tân Phú,Quán Cây Khế,4.3,12,Nhà hàng/ địa điểm ăn uống,7,22,15
"139 Lê Đình Thám, Tân Quý, Tân Phú, Hồ Chí Minh, Việt Nam",Nhà hàng,,10.7970804,106.6249443,Tân Phú,Đặt tiệc tại nhà quận Tân Phú - Nhà hàng Hoàn Hải,,0,Nhà hàng/ địa điểm ăn uống,7,22,15
"71 Đường D9, Tây Thạnh, Tân Phú, Hồ Chí Minh 70000, Việt Nam",Quán cà phê,,10.8124284,106.6267216,Tân Phú,Highlands Coffee D9 Tân Phú,3.8,40,Nhà hàng/ địa điểm ăn uống,7,22,15
"685 Đ. Âu Cơ, Tân Thành, Tân Phú, Hồ Chí Minh 700000, Việt Nam",Quán cà phê,,10.7898389,106.6397567,Tân Phú,Highlands Coffee Tops Market Âu Cơ,3.7,23,Nhà hàng/ địa điểm ăn uống,7,22,15
"390A Thạch Lam, Phú Thạnh, Tân Phú, Hồ Chí Minh, Việt Nam",Nhà hàng cho người ăn chay,,10.7799685,106.6215237,Tân Phú,Quán Thuần Chay Thanh Hải,4.3,26,Nhà hàng/ địa điểm ăn uống,7,22,15
"46 Tô Hiệu, Tân Thới Hoà, Tân Phú, Hồ Chí Minh, Việt Nam",Nhà hàng thịt gà,,10.7641845,106.6270954,Tân Phú,Gà rán An Vi - Chi nhánh 46 Tô Hiệu,3.1,7,Nhà hàng/ địa điểm ăn uống,7,22,15
"464C Đ. Lũy Bán Bích, Hoà Thanh, Tân Phú, Hồ Chí Minh, Việt Nam",Nhà hàng cơm biryani,,10.7794589,106.635604,Tân Phú,Quán Cơm NGON HƯƠNG XƯA,,0,Nhà hàng/ địa điểm ăn uống,7,22,15
"1587/7 Hoàng Hoa Thám, Phường 12, Tân Bình, Hồ Chí Minh, Việt Nam",Nhà hàng Việt Nam,,10.8078065,106.6481129,Tân Bình,Bún Chả Hà Nội,4,2,Nhà hàng/ địa điểm ăn uống,7,22,15
"27 Bàu Cát, Phường 14, Tân Bình, Hồ Chí Minh, Việt Nam",Nhà hàng,,10.7933112,106.640719,Tân Bình,3T's Steak,4.7,93,Nhà hàng/ địa điểm ăn uống,7,22,15
"406/35 Đ. Cộng Hòa, Phường 13, Tân Bình, Hồ Chí Minh 70000, Việt Nam",Nhà hàng,,10.8032708,106.6435293,Tân Bình,RAM Cafe & Restaurant,4.9,19,Nhà hàng/ địa điểm ăn uống,7,22,15
"406/35 Đ. Cộng Hòa, Phường 13, Tân Bình, Hồ Chí Minh 70000, Việt Nam",Nhà hàng,,10.8032708,106.6435293,Tân Bình,Lanura Restaurant | Cafe | Bar,4.6,45,Nhà hàng/ địa điểm ăn uống,7,22,15
"27 Bàu Cát, Phường 14, Tân Bình, Hồ Chí Minh, Việt Nam",Nhà hàng,,10.7933112,106.640719,Tân Bình,3T's Steak,4.7,93,Nhà hàng/ địa điểm ăn uống,7,22,15
"1318B Đ. Nguyễn Duy Trinh, Long Trường, Quận 9, Hồ Chí Minh, Việt Nam",Nhà hàng món heo sữa quay nguyên con,,10.8049698,106.8165912,Quận 9,Thiên Phú 6 - Heo Sữa - Gà Quay Bánh Bao,4.7,3,Nhà hàng/ địa điểm ăn uống,7,22,15
"5 Bình Đức, Phường 15, Quận 8, Hồ Chí Minh, Việt Nam",Quán ăn nhỏ,,10.723516,106.632854,Quận 8,Quán Ăn Thảo Trà,,0,Nhà hàng/ địa điểm ăn uống,7,22,15
"MJX6+M58, Phường 7, Quận 8, Hồ Chí Minh, Việt Nam",Nhà hàng,,10.6991571,106.6104493,Quận 8,Phố Nướng,3.8,26,Nhà hàng/ địa điểm ăn uống,7,22,15
"Khu Nam Viên-S2, Đường C - Bắc/57 Đ. Nội Khu Mỹ Văn 2, 6, Quận 7, Hồ Chí Minh 700000, Việt Nam",Nhà hàng Thái Lan,,10.7226196,106.7287214,Quận 7,Chang - Modern Thai Cuisine Cảnh Viên Quận 7,4.5,243,Nhà hàng/ địa điểm ăn uống,7,22,15
"24 Raymondienne, Tân Phú, Quận 7, Hồ Chí Minh 70000, Việt Nam",Nhà hàng,,10.7287894,106.726288,Quận 7,Nhà hàng Hoàng Tâm - Phú Mỹ Hưng,4.7,771,Nhà hàng/ địa điểm ăn uống,7,22,15
"32 Đường C, Tân Phú, Quận 7, Hồ Chí Minh, Việt Nam",Nhà hàng Việt Nam,,10.7227894,106.7282434,Quận 7,Cô Nguyễn Kitchen,4.4,57,Nhà hàng/ địa điểm ăn uống,7,22,15
"210 Bùi Văn Ba, Tân Thuận Đông, Quận 7, Hồ Chí Minh 700000, Việt Nam",Nhà hàng món chay,,10.7502899,106.7356134,Quận 7,Nhà Hàng Chay 365 - Quận 7 - Vegan Hot Pot,4.8,67,Nhà hàng/ địa điểm ăn uống,7,22,15
"2 Phan Văn Chương, Tân Phú, Quận 7, Hồ Chí Minh, Việt Nam",Nhà hàng,,10.7244431,106.7198957,Quận 7,Nhà hàng Chloe,4,16,Nhà hàng/ địa điểm ăn uống,7,22,15
"88/3A, Luu Trong Lu Street, Tan Thuan Dong Ward, District 7, Tân Thuận Đông, Quận 7, Hồ Chí Minh, Việt Nam",Nhà hàng,,10.7553954,106.7279874,Quận 7,Quán Cơm Bà Ba,5,4,Nhà hàng/ địa điểm ăn uống,7,22,15
"43 Hà Huy Tập, Tân Phong, Quận 7, Hồ Chí Minh, Việt Nam",Nhà hàng Mỹ,,10.7261892,106.7108638,Quận 7,The Cup- American Food & Desserts (formerly Master’s Cup),4.6,366,Nhà hàng/ địa điểm ăn uống,7,22,15
"Block 2B CC Q7, 600 Nguyễn Lương Bằng, P, Quận 7, Hồ Chí Minh 70000, Việt Nam",Nhà hàng ẩm thực đồng quê,,10.7084655,106.7338246,Quận 7,Ui! là Trời - E. Coffee,5,7,Nhà hàng/ địa điểm ăn uống,7,22,15
"28 Phạm Hữu Lầu, Phú Mỹ, Quận 7, Hồ Chí Minh 756110, Việt Nam",Nhà hàng thực phẩm hữu cơ,,10.7050146,106.7364853,Quận 7,én én healthy food,5,1,Nhà hàng/ địa điểm ăn uống,7,22,15
"Lô B3, Đ. Nguyễn Hữu Thọ, Khu dân cư Kim Sơn, Quận 7, Hồ Chí Minh, Việt Nam",Nhà hàng cho người ăn chay,,10.7349052,106.7004524,Quận 7,Thiên Thu Tịnh Quán,4.3,248,Nhà hàng/ địa điểm ăn uống,7,22,15
"340 Đặng Đức Thuật, Tân Phong, Quận 7, Hồ Chí Minh 70000, Việt Nam",Quán cà phê,,10.7256278,106.7074323,Quận 7,Wayne's Coffee River Park,4.2,41,Nhà hàng/ địa điểm ăn uống,7,22,15
"Số 02, khu Mỹ Thái/1B Đường số 20, Quận 7, Hồ Chí Minh 70000, Việt Nam",Nhà hàng món chay,,10.7194531,106.7313151,Quận 7,Simha Vegetarian Cuisine,4.8,97,Nhà hàng/ địa điểm ăn uống,7,22,15
"Tòa nhà Cobi Tower II, Đ. 8, P, Quận 7, Hồ Chí Minh 70000, Việt Nam",Quán cà phê,,10.7306345,106.7247091,Quận 7,Starbucks Cobi,4.1,58,Nhà hàng/ địa điểm ăn uống,7,22,15
"06 Tân Trào, Tân Phú, Quận 7, Hồ Chí Minh 70000, Việt Nam",Quán cà phê,,10.7301746,106.7250837,Quận 7,Highlands Coffee UOA Tower D7,4.3,47,Nhà hàng/ địa điểm ăn uống,7,22,15
"Riverside Resident, 182 Nguyễn Lương Bằng, Phú Mỹ, Quận 7, Hồ Chí Minh, Việt Nam",Quán cà phê espresso,,10.7199793,106.7267565,Quận 7,Highlands Coffee,4.3,391,Nhà hàng/ địa điểm ăn uống,7,22,15
"B2 33 Mỹ Thái 1C, Đường số 20, Phú Mỹ, Quận 7, Hồ Chí Minh, Việt Nam",Quán cà phê,,10.7193723,106.731186,Quận 7,Cà Phê Park View,4.7,11,Nhà hàng/ địa điểm ăn uống,7,22,15
"2 Phạm Hữu Lầu, Phú Mỹ, Quận 7, Hồ Chí Minh, Việt Nam",Nhà hàng hải sản,,10.7051346,106.7367237,Quận 7,Vựa Hải Sản Đương Cua,,0,Nhà hàng/ địa điểm ăn uống,7,22,15
"19 Hoàng Quốc Việt, Phú Mỹ, Quận 7, Hồ Chí Minh, Việt Nam",Nhà hàng,,10.7142313,106.7383349,Quận 7,Quán Cơm 39,4,2,Nhà hàng/ địa điểm ăn uống,7,22,15
"89/7 Đ. Bình Tiên, Phường 8, Quận 6, Hồ Chí Minh, Việt Nam",Nhà hàng ăn nhanh,,10.7452439,106.6405029,Quận 6,Ăn vặt A Dìa,5,1,Nhà hàng/ địa điểm ăn uống,7,22,15
"53 Đ. Phạm Phú Thứ, Phường 3, Quận 6, Hồ Chí Minh, Việt Nam",Nhà hàng phở,,10.743208,106.6437661,Quận 6,Phở Hùng Phát,4.4,8,Nhà hàng/ địa điểm ăn uống,7,22,15
"10 Đ. An Dương Vương, Phường 10, Quận 6, Hồ Chí Minh, Việt Nam",Nhà hàng món heo sữa quay nguyên con,,10.7365998,106.6216898,Quận 6,Heo Quay Mắc Mật,5,6,Nhà hàng/ địa điểm ăn uống,7,22,15
"30/11 Nguyễn Đình Chi, Phường 9, Quận 6, Thành phố Hồ Chí Minh, Việt Nam",Nhà hàng món chay,,10.7509197,106.6414296,Quận 6,Quán Chay Thảo,4,279,Nhà hàng/ địa điểm ăn uống,7,22,15
"920 Đ. Trần Hưng Đạo, Phường 7, Quận 5, Hồ Chí Minh, Việt Nam",Nhà hàng cho người ăn chay,,10.753406,106.673649,Quận 5,Quán Chay Diệu Tâm 2,4.4,34,Nhà hàng/ địa điểm ăn uống,7,22,15
"69 Đ. Ngô Quyền, Phường 11, Quận 5, Hồ Chí Minh, Việt Nam",Nhà hàng Trung Quốc,,10.7531144,106.6665172,Quận 5,Laikee Mì Gia,4.2,344,Nhà hàng/ địa điểm ăn uống,7,22,15
"32 Đ. Sư Vạn Hạnh, Phường 9, Quận 5, Hồ Chí Minh, Việt Nam",Quán cà phê,,10.7582964,106.6735712,Quận 5,Viva Star Coffee,4,226,Nhà hàng/ địa điểm ăn uống,7,22,15
"174A Nguyễn Đình Chiểu, Phường 6, Quận 3, Hồ Chí Minh, Việt Nam",Nhà hàng,,10.780292,106.691567,Quận 3,Stix - Banquets & Events,4.2,713,Nhà hàng/ địa điểm ăn uống,7,22,15
"14a Bà Huyện Thanh Quan, street, Quận 3, Hồ Chí Minh, Việt Nam",Nhà hàng,,10.7761806,106.6892501,Quận 3,"Tartine Saïgon - Bà Huyện Thanh Quan, Q3",4.8,267,Nhà hàng/ địa điểm ăn uống,7,22,15
"3/13D, Võ Văn Tần, Phường 6, Quận 3, Hồ Chí Minh 100000, Việt Nam",Quán cà phê,,10.7807192,106.6948201,Quận 3,Little Cam Saigon (Võ Văn Tần),4.8,64,Nhà hàng/ địa điểm ăn uống,7,22,15
"223 Võ Văn Tần, Phường 5, Quận 3, Hồ Chí Minh 700000, Việt Nam",Quán cà phê,,10.7730033,106.6871704,Quận 3,The Coffee House - Võ Văn Tần,4.3,2005,Nhà hàng/ địa điểm ăn uống,7,22,15
"21 Ngô Thời Nhiệm, Phường 6, Quận 3, Hồ Chí Minh 77000, Việt Nam",Nhà hàng,,10.7809408,106.6904564,Quận 3,Cocotte SILA Urban Living,4.6,134,Nhà hàng/ địa điểm ăn uống,7,22,15
"30 Trần Quốc Thảo, Phường 6, Quận 3, Hồ Chí Minh, Việt Nam",Nhà hàng Thái Lan,,10.7800908,106.6899042,Quận 3,Chang Thai Cafe&Bistro,4.2,198,Nhà hàng/ địa điểm ăn uống,7,22,15
"9A Tú Xương, Võ Thị Sáu, Quận 3, Hồ Chí Minh 700000, Việt Nam",Nhà hàng,,10.783783,106.689657,Quận 3,Nhà Hàng Sài Gòn 3,4.2,1228,Nhà hàng/ địa điểm ăn uống,7,22,15
"27 Đ. Nguyễn Tư Nghiêm, Phường Bình Trưng Tây, Quận 2, Hồ Chí Minh, Việt Nam",Điểm thu hút khách du lịch,,10.785254,106.7628577,Quận 2,MyLan's Treasure,5,5,Điểm thu hút khách du lịch,7,22,15
"187 Nguyễn Văn Hưởng, Thảo Điền, Quận 2, Hồ Chí Minh, Việt Nam",Nhà hàng,,10.8172989,106.7282845,Quận 2,Sweet Soong Restaurant,4,101,Nhà hàng/ địa điểm ăn uống,7,22,15
"close to Tropic Garden, 70 street 66, Thảo Điền, Quận 2, Hồ Chí Minh 00000, Việt Nam",Nhà hàng,,10.8125033,106.7295061,Quận 2,"Tartine Saigon - Thao Dien, Q2",4.5,462,Nhà hàng/ địa điểm ăn uống,7,22,15
"The Park Land, Thạnh Xuân, Quận 12, Hồ Chí Minh 71500, Việt Nam",Quán cà phê,,10.8763668,106.6300691,Quận 12,1997 Coffee & Tea,5,2,Nhà hàng/ địa điểm ăn uống,7,22,15
"6/4B Đ. TMT 13, Trung Mỹ Tây, Quận 12, Hồ Chí Minh 74000, Việt Nam",Nhà hàng món heo sữa quay nguyên con,,10.8564115,106.6159373,Quận 12,Heo Quay - Vịt - Ba Rọi Quay,5,1,Nhà hàng/ địa điểm ăn uống,7,22,15
"462Lê Văn Khương, Thới An, Quận 12, Hồ Chí Minh, Việt Nam",Nhà hàng ăn nhanh,,10.8820236,106.6487796,Quận 12,Bánh canh cá lóc nồi đất quận 12,5,9,Nhà hàng/ địa điểm ăn uống,7,22,15
"332 Tổ 5 - KP3, Tân Thới Hiệp, Quận 12, Hồ Chí Minh, Việt Nam",Nhà hàng,,10.8636743,106.6402106,Quận 12,Bún mắm-Bún riêu-Canh bún Phương Triều,4.9,15,Nhà hàng/ địa điểm ăn uống,7,22,15
"21 DN11, Đông Hưng Thuận, Quận 12, Hồ Chí Minh, Việt Nam",Nhà hàng Hàn Quốc,,10.8419302,106.6263894,Quận 12,Janchu - Korean Fast Food,4.1,153,Nhà hàng/ địa điểm ăn uống,7,22,15
"2647/2 Tổ 25 Kp2, An Phú Đông, Quận 12, Hồ Chí Minh, Việt Nam",Nhà hàng gia đình,,10.839879,106.698748,Quận 12,Quán nhậu Phúc Ngọc,4.5,2,Nhà hàng/ địa điểm ăn uống,7,22,15
"39A Hà Huy Giáp, Thạnh Lộc, Quận 12, Hồ Chí Minh 700000, Việt Nam",Điểm thu hút khách du lịch,,10.8530798,106.6779009,Quận 12,Khu Du Lịch Bến Xưa,4.3,1124,Điểm thu hút khách du lịch,7,22,15
"341/8a3 Lạc Long Quân, Phường 5, Quận 11, Hồ Chí Minh, Việt Nam",Quán ăn nhẹ,,10.7691345,106.6409206,Quận 11,Kem Chuối KOOL FOOD _ chuyên bán KEM - KEM CHUỐI - SỮA CHUA,5,13,Nhà hàng/ địa điểm ăn uống,7,22,15
"195 Cao Thắng nối dài, Quận 10, Hồ Chí Minh, Việt Nam",Nhà hàng,,10.7749169,106.6726867,Quận 10,Ẩm Thực Hương Sen 195,3.8,8,Nhà hàng/ địa điểm ăn uống,7,22,15
"163/25/10 Đ. Tô Hiến Thành, Phường 13, Quận 10, Hồ Chí Minh 008428, Việt Nam",Nhà hàng phở,,10.7790466,106.6698622,Quận 10,Phở Thành Đạt II,4,1,Nhà hàng/ địa điểm ăn uống,7,22,15
"118 Đ. 3 Tháng 2, Phường 12, Quận 10, Hồ Chí Minh, Việt Nam",Nhà hàng,,10.7756422,106.6794143,Quận 10,Kobee restaurant & coffee,4.6,102,Nhà hàng/ địa điểm ăn uống,7,22,15
"Toà nhà Rivera Park Saigon, 28 Thành Thái, Phường 14, Quận 10, Hồ Chí Minh, Việt Nam",Quán cà phê,,10.7694678,106.6637688,Quận 10,Passio Coffee Rivera Park Saigon,4.4,162,Nhà hàng/ địa điểm ăn uống,7,22,15
"8a/10d1 Thái Văn Lung, Bến Nghé, Quận 1, Hồ Chí Minh, Việt Nam",Nhà hàng Hàn Quốc,,10.7793743,106.7045783,Quận 1,Gamagol,3.8,382,Nhà hàng/ địa điểm ăn uống,7,22,15
"41 Thủ Khoa Huân, Phường Bến Thành, Quận 1, Thành phố Hồ Chí Minh 70000, Việt Nam",Quán cà phê,,10.7741476,106.6968465,Quận 1,Lamenda Cafe & Restaurant,3.8,372,Nhà hàng/ địa điểm ăn uống,7,22,15
"124 Đ. Nguyễn Cư Trinh, Phường Nguyễn Cư Trinh, Quận 1, Hồ Chí Minh 733500, Việt Nam",Nhà hàng cho người ăn chay,,10.7638593,106.6895323,Quận 1,Nhà Hàng Chay (Vegetarian Restaurant) Hoa Khai,4.2,671,Nhà hàng/ địa điểm ăn uống,7,22,15
"57 Hai Bà Trưng, Bến Nghé, Quận 1, Hồ Chí Minh 700000, Việt Nam",Nhà hàng Việt Nam,,10.7766958,106.704838,Quận 1,MANA Station,4.5,172,Nhà hàng/ địa điểm ăn uống,7,22,15
"185/26 Phạm Ngũ Lão, Phường Phạm Ngũ Lão, Quận 1, Hồ Chí Minh 70000, Việt Nam",Nhà hàng,,10.768285,106.693949,Quận 1,La Table De Saigon Restaurant,4,127,Nhà hàng/ địa điểm ăn uống,7,22,15
"113 Đ. Nguyễn Thái Bình, Phường Nguyễn Thái Bình, Quận 1, Hồ Chí Minh 70000, Việt Nam",Nhà hàng ăn chay,,10.7687367,106.6994081,Quận 1,MoMo Vegetarian Restaurant,4.9,42,Nhà hàng/ địa điểm ăn uống,7,22,15
"141 Đ. Nguyễn Huệ, Bến Nghé, Quận 1, Hồ Chí Minh 71000, Việt Nam",Quán cà phê,,10.7755799,106.7008902,Quận 1,PhinDeli Rex,1,1,Nhà hàng/ địa điểm ăn uống,7,22,15
"69 Thủ Khoa Huân, Phường Bến Thành, Quận 1, Hồ Chí Minh, Việt Nam",Nhà hàng,,10.7745681,106.6963458,Quận 1,Tiệm Ăn CÁT TƯỜNG,4.3,201,Nhà hàng/ địa điểm ăn uống,7,22,15
"Phường Bến Thành, Quận 1, Hồ Chí Minh, Việt Nam",Công viên,,10.7745379,106.6924421,Quận 1,Công viên Tao Đàn,4.5,14441,Điểm thu hút khách du lịch,7,22,15
"133 Đ. Nguyễn Huệ, Bến Nghé, Quận 1, Hồ Chí Minh, Việt Nam",Quán cà phê,,10.7747022,106.7025963,Quận 1,Phin Deli Coffee & Gloria Jean’s coffees,3.9,127,Nhà hàng/ địa điểm ăn uống,7,22,15
"33 Hoàng Diệu, Phường 10, Phú Nhuận, Hồ Chí Minh 700000, Việt Nam",Nhà hàng ăn chay,,10.7957227,106.6708338,Phú Nhuận,Nhà hàng chay Tami Coffee & Chay (Vegetarian Restaurant),4.8,252,Nhà hàng/ địa điểm ăn uống,7,22,15
"MPRR+X8F, Hẻm 2020/50-52 Huỳnh Tấn Phát, TT. Nhà Bè, Nhà Bè, Hồ Chí Minh, Việt Nam",Nhà hàng,,10.6924292,106.7407931,Nhà Bè,Cửa Hàng Trái Cây 2020,4,1,Nhà hàng/ địa điểm ăn uống,7,22,15
"MPWQ+MP8, Huỳnh Tấn Phát, TT. Nhà Bè, Nhà Bè, Hồ Chí Minh, Việt Nam",Nhà hàng,,10.6966531,106.739329,Nhà Bè,Quán Cơm Tấm Sáu Việt,5,1,Nhà hàng/ địa điểm ăn uống,7,22,15
